speaker	language	word_number	word	spontaneous_response	uncued	cue_semantic_correct	cue_semantic_incorrect	cue_phonemic_correct	cue_phonemic_incorrect
sub_12	english	41	bone		x				
sub_12	english	42	snail		x				
sub_12	english	43	zipper		x				
sub_12	english	44	lock		x				
sub_12	english	45	whale		x				
sub_12	english	46	nurse		x				
sub_12	english	47	cage		x				
sub_12	english	48	arrow		x				
sub_12	english	49	rake		x				
sub_12	english	50	saw		x				
sub_12	english	51	nest		x				
sub_12	english	52	plug	electric oulet	x				
sub_12	english	53	wig		x				
sub_12	english	54	screw	nail	x				
sub_12	english	55	king		x				
sub_12	english	56	scarf		x				
sub_12	english	57	well		x				
sub_12	english	58	dustpan		x				
sub_12	english	59	parachute		x				
sub_12	english	60	blind		x				
sub_12	english	61	hinge	door hinge	x				
sub_12	english	62	funnel		x				
sub_12	english	63	gauge, barometer, manometer	measurer			dk	x	
sub_12	english	64	porthole	boat window					dk
sub_12	english	65	anvil				dk		dk
sub_12	english	66	mortar						dk
sub_12	english	67	pestle						dk
sub_12	english	68	axle		x				
sub_12	spanish	1	mano		x				
sub_12	spanish	2	perro		x				
sub_12	spanish	3	árbol		x				
sub_12	spanish	4	cama		x				
sub_12	spanish	5	puerta		x				
sub_12	spanish	6	sol		x				
sub_12	spanish	7	libro		x				
sub_12	spanish	8	mariposa						dk
sub_12	spanish	9	tijeras		x				
sub_12	spanish	10	llave		x				
sub_12	spanish	11	silla		x				
sub_12	spanish	12	luna		x				
sub_12	spanish	13	avión		x				
sub_12	spanish	14	manzana		x				
sub_12	spanish	15	pescado, pez		x				
sub_12	spanish	16	uvas		x				
sub_12	spanish	17	caballo		x				
sub_12	spanish	18	tambor		x				
sub_12	spanish	19	guante		x				
sub_12	spanish	20	foco, bombilla						dk
sub_12	spanish	21	pastel, tarta		x				
sub_12	spanish	22	reloj		x				
sub_12	spanish	23	oso		x				
sub_12	spanish	24	tenedor		x				
sub_12	spanish	25	sombrero	gorro, cachucha	a				
sub_12	spanish	26	hoja						dk
sub_12	spanish	27	corbata		x				
sub_12	spanish	28	vela					x	
sub_12	spanish	29	canasta, cesta		x				
sub_12	spanish	30	payaso					x	
sub_12	spanish	31	papalote, cometa, barrilete						dk
sub_12	spanish	32	arco iris		x				
sub_12	spanish	33	bruja		x				
sub_12	spanish	34	subibaja, balancín, columpio						dk
sub_12	spanish	35	linterna, lámpara portátil	luz de mano					dk
sub_12	spanish	36	nube					x	
sub_12	spanish	37	plancha		x				
sub_12	spanish	38	pluma		x				
sub_12	spanish	39	pavo real		x				
sub_12	spanish	40	puente					x	
sub_12	spanish	41	hueso		x				
sub_12	spanish	42	caracol						dk
sub_12	spanish	43	zíper, cierre, cremallera		x				
sub_12	spanish	44	candado						dk
sub_12	spanish	45	ballena						dk
sub_12	spanish	46	enfermera		x				
sub_12	spanish	47	jaula					x	
sub_12	spanish	48	flecha						dk
sub_12	spanish	49	rastrillo		x				
sub_12	spanish	50	serrucho, sierra						dk
sub_12	spanish	51	nido						dk
sub_12	spanish	52	enchufe						dk
sub_12	spanish	53	peluca	cabello	a				
sub_12	spanish	54	tornillo		x				
sub_12	spanish	55	rey		x				
sub_12	spanish	56	bufanda						dk
sub_12	spanish	57	pozo						dk
sub_12	spanish	58	recogedor		x				
sub_12	spanish	59	paracaídas		x				
sub_12	spanish	60	persiana		x				
sub_12	spanish	61	bisagra						dk
sub_12	spanish	62	embudo						dk
sub_12	spanish	63	medidor, barómetro, calibrador, manOmetro						dk
sub_12	spanish	64	portilla						dk
sub_12	spanish	65	yunque						dk
sub_12	spanish	66	 molcajete, mortero		x				
sub_12	spanish	67	mano de mortero						dk
sub_12	spanish	68	eje						dk
sub_13	english	1	hand		x				
sub_13	english	2	dog		x				
sub_13	english	3	tree		x				
sub_13	english	4	bed		x				
sub_13	english	5	door		x				
sub_13	english	6	sun		x				
sub_13	english	7	book		x				
sub_13	english	8	butterfly		x				
sub_13	english	9	scissors		x				
sub_13	english	10	key		x				
sub_13	english	11	chair		x				
sub_13	english	12	moon		x				
sub_13	english	13	airplane		x				
sub_13	english	14	apple		x				
sub_13	english	15	fish		x				
sub_13	english	16	grapes		x				
sub_13	english	17	horse		x				
sub_13	english	18	drum		x				
sub_13	english	19	glove		x				
sub_13	english	20	lightbulb					x	
sub_13	english	21	cake		x				
sub_13	english	22	watch		x				
sub_13	english	23	bear		x				
sub_13	english	24	fork		x				
sub_13	english	25	hat		x				
sub_13	english	26	leaf		x				
sub_13	english	27	tie		x				
sub_13	english	28	candle		x				
sub_13	english	29	basket		x				
sub_13	english	30	clown		x				
sub_13	english	31	kite		x				
sub_13	english	32	rainbow		x				
sub_13	english	33	witch		x				
sub_13	english	34	seesaw		x				
sub_13	english	35	flashlight		x				
sub_13	english	36	cloud		x				
sub_13	english	37	iron		x				
sub_13	english	38	feather	li	x				
sub_13	english	39	peacock		x				
sub_13	english	40	bridge		x				
sub_13	english	41	bone		x				
sub_13	english	42	snail		x				
sub_13	english	43	zipper		x				
sub_13	english	44	lock		x				
sub_13	english	45	whale		x				
sub_13	english	46	nurse		x				
sub_13	english	47	cage		x				
sub_13	english	48	arrow		x				
sub_13	english	49	rake		x				
sub_13	english	50	saw		x				
sub_13	english	51	nest		x				
sub_13	english	52	plug		x				
sub_13	english	53	wig		x				
sub_13	english	54	screw		x				
sub_13	english	55	king		x				
sub_13	english	56	scarf		x				
sub_13	english	57	well		x				
sub_13	english	58	dustpan	trashpicker				x	
sub_13	english	59	parachute		x				
sub_13	english	60	blind	shades					x
sub_13	english	61	hinge	DK					x
sub_13	english	62	funnel	flask, DK					x
sub_13	english	63	gauge, barometer, manometer	thermostat, DK			x		x
sub_13	english	64	porthole	DK					x
sub_13	english	65	anvil	DK					x
sub_13	english	66	mortar	DK					x
sub_13	english	67	pestle	DK					x
sub_13	english	68	axle					x	
sub_13	spanish	1	mano		x				
sub_13	spanish	2	perro		x				
sub_13	spanish	3	árbol		x				
sub_13	spanish	4	cama		x				
sub_13	spanish	5	puerta		x				
sub_13	spanish	6	sol		x				
sub_13	spanish	7	libro		x				
sub_13	spanish	8	mariposa		x				
sub_13	spanish	9	tijeras		x				
sub_13	spanish	10	llave		x				
sub_13	spanish	11	silla		x				
sub_13	spanish	12	luna		x				
sub_13	spanish	13	avión		x				
sub_13	spanish	14	manzana		x				
sub_13	spanish	15	pescado, pez	pescado	x				
sub_13	spanish	16	uvas		x				
sub_13	spanish	17	caballo		x				
sub_13	spanish	18	tambor		x				
sub_13	spanish	19	guante		x				
sub_13	spanish	20	foco, bombilla	foco	x				
sub_13	spanish	21	pastel, tarta	pastel	x				
sub_13	spanish	22	reloj		x				
sub_13	spanish	23	oso		x				
sub_13	spanish	24	tenedor		x				
sub_13	spanish	25	sombrero		x				
sub_13	spanish	26	hoja		x				
sub_13	spanish	27	corbata		x				
sub_13	spanish	28	vela	candela [also correct]	x				
sub_13	spanish	29	canasta, cesta	canasta	x				
sub_13	spanish	30	payaso					x	
sub_13	spanish	31	papalote, cometa, barrilete	DK					x
sub_13	spanish	32	arco iris		x				
sub_13	spanish	33	bruja		x				
sub_13	spanish	34	subibaja, balancín, columpio	DK					x
sub_13	spanish	35	linterna, lámpara portátil	lampara [also correct]					x
sub_13	spanish	36	nube		x				
sub_13	spanish	37	plancha		x				
sub_13	spanish	38	pluma		x				
sub_13	spanish	39	pavo real	DK					x
sub_13	spanish	40	puente		x				
sub_13	spanish	41	hueso		x				
sub_13	spanish	42	caracol		x				
sub_13	spanish	43	zíper, cierre, cremallera	ziper	x				
sub_13	spanish	44	candado		x				
sub_13	spanish	45	ballena		x				
sub_13	spanish	46	enfermera		x				
sub_13	spanish	47	jaula		x				
sub_13	spanish	48	flecha	DK					x
sub_13	spanish	49	rastrillo	reque					x
sub_13	spanish	50	serrucho, sierra	sierra	x				
sub_13	spanish	51	nido					x	
sub_13	spanish	52	enchufe					x	
sub_13	spanish	53	peluca		x				
sub_13	spanish	54	tornillo		x				
sub_13	spanish	55	rey		x				
sub_13	spanish	56	bufanda		x				
sub_13	spanish	57	pozo		x				
sub_13	spanish	58	recogedor		x				
sub_13	spanish	59	paracaídas	DK					x
sub_13	spanish	60	persiana					x	
sub_13	spanish	61	bisagra						x
sub_13	spanish	62	embudo	DK					x
sub_13	spanish	63	medidor, barómetro, calibrador, manOmetro	DK					x
sub_13	spanish	64	portilla	DK					x
sub_13	spanish	65	yunque	filador					x
sub_13	spanish	66	 molcajete, mortero	muacal [unsure if this is correct]					x
sub_13	spanish	67	mano de mortero	DK					x
sub_13	spanish	68	eje	DK					x
sub_14	english	1	hand		x				
sub_14	english	2	dog		x				
sub_14	english	3	tree		x				
sub_14	english	4	bed		x				
sub_14	english	5	door		x				
sub_14	english	6	sun		x				
sub_14	english	7	book		x				
sub_14	english	8	butterfly		x				
sub_14	english	9	scissors		x				
sub_14	english	10	key		x				
sub_14	english	11	chair		x				
sub_14	english	12	moon		x				
sub_14	english	13	airplane		x				
sub_14	english	14	apple		x				
sub_14	english	15	fish		x				
sub_14	english	16	grapes		x				
sub_14	english	17	horse		x				
sub_14	english	18	drum		x				
sub_14	english	19	glove		x				
sub_14	english	20	lightbulb		x				
sub_14	english	21	cake		x				
sub_14	english	22	watch		x				
sub_14	english	23	bear		x				
sub_14	english	24	fork		x				
sub_14	english	25	hat		x				
sub_14	english	26	leaf		x				
sub_14	english	27	tie		x				
sub_14	english	28	candle		x				
sub_14	english	29	basket		x				
sub_14	english	30	clown		x				
sub_14	english	31	kite		x				
sub_14	english	32	rainbow		x				
sub_14	english	33	witch		x				
sub_14	english	34	seesaw		x				
sub_14	english	35	flashlight		x				
sub_14	english	36	cloud		x				
sub_14	english	37	iron		x				
sub_14	english	38	feather		x				
sub_14	english	39	peacock		x				
sub_14	english	40	bridge		x				
sub_14	english	41	bone		x				
sub_14	english	42	snail		x				
sub_14	english	43	zipper		x				
sub_14	english	44	lock		x				
sub_14	english	45	whale		x				
sub_14	english	46	nurse		x				
sub_14	english	47	cage		x				
sub_14	english	48	arrow		x				
sub_14	english	49	rake		x				
sub_14	english	50	saw		x				
sub_14	english	51	nest		x				
sub_14	english	52	plug		x				
sub_14	english	53	wig		x				
sub_14	english	54	screw		x				
sub_14	english	55	king		x				
sub_14	english	56	scarf		x				
sub_14	english	57	well		x				
sub_14	english	58	dustpan		x				
sub_14	english	59	parachute		x				
sub_14	english	60	blind		x				
sub_14	english	61	hinge	doorhinge	x				
sub_14	english	62	funnel		x				
sub_14	english	63	gauge, barometer, manometer	barometer	x				
sub_14	english	64	porthole		x				
sub_14	english	65	anvil		x				
sub_14	english	66	mortar		x				
sub_14	english	67	pestle		x				
sub_14	english	68	axle		x				
sub_14	spanish	1	mano		x				
sub_14	spanish	2	perro		x				
sub_14	spanish	3	árbol		x				
sub_14	spanish	4	cama		x				
sub_14	spanish	5	puerta		x				
sub_14	spanish	6	sol		x				
sub_14	spanish	7	libro		x				
sub_14	spanish	8	mariposa		x				
sub_14	spanish	9	tijeras		x				
sub_14	spanish	10	llave		x				
sub_14	spanish	11	silla	asiento, chair				x	
sub_14	spanish	12	luna		x				
sub_14	spanish	13	avión		x				
sub_14	spanish	14	manzana		x				
sub_14	spanish	15	pescado, pez	pescado	x				
sub_14	spanish	16	uvas		x				
sub_14	spanish	17	caballo		x				
sub_14	spanish	18	tambor		x				
sub_14	spanish	19	guante		x				
sub_14	spanish	20	foco, bombilla	foco	x				
sub_14	spanish	21	pastel, tarta	pastel	x				
sub_14	spanish	22	reloj		x				
sub_14	spanish	23	oso		x				
sub_14	spanish	24	tenedor		x				
sub_14	spanish	25	sombrero	gorra, cachucha, sombra					x
sub_14	spanish	26	hoja		x				
sub_14	spanish	27	corbata	corba				x	
sub_14	spanish	28	vela						x
sub_14	spanish	29	canasta, cesta	canasta				x	
sub_14	spanish	30	payaso		x				
sub_14	spanish	31	papalote, cometa, barrilete	DK					x
sub_14	spanish	32	arco iris	DK					x
sub_14	spanish	33	bruja		x				
sub_14	spanish	34	subibaja, balancín, columpio	DK					x
sub_14	spanish	35	linterna, lámpara portátil	DK					x
sub_14	spanish	36	nube		x				
sub_14	spanish	37	plancha	planchador	x				
sub_14	spanish	38	pluma		x				
sub_14	spanish	39	pavo real	pajaro, DK					x
sub_14	spanish	40	puente		x				
sub_14	spanish	41	hueso		x				
sub_14	spanish	42	caracol		x				
sub_14	spanish	43	zíper, cierre, cremallera	ziper	x				
sub_14	spanish	44	candado	DK					x
sub_14	spanish	45	ballena		x				
sub_14	spanish	46	enfermera		x				
sub_14	spanish	47	jaula	DK					x
sub_14	spanish	48	flecha						x
sub_14	spanish	49	rastrillo	raquiador					x
sub_14	spanish	50	serrucho, sierra						x
sub_14	spanish	51	nido						x
sub_14	spanish	52	enchufe		x				
sub_14	spanish	53	peluca	DK					x
sub_14	spanish	54	tornillo	DK					x
sub_14	spanish	55	rey		x				
sub_14	spanish	56	bufanda	bufon					x
sub_14	spanish	57	pozo		x				
sub_14	spanish	58	recogedor		x				
sub_14	spanish	59	paracaídas	DK					x
sub_14	spanish	60	persiana	DK					x
sub_14	spanish	61	bisagra	DK					x
sub_14	spanish	62	embudo	DK					x
sub_14	spanish	63	medidor, barómetro, calibrador, manOmetro	berometro	x				
sub_14	spanish	64	portilla	porto					x
sub_14	spanish	65	yunque	DK					x
sub_14	spanish	66	 molcajete, mortero	DK					x
sub_14	spanish	67	mano de mortero	DK					x
sub_14	spanish	68	eje	DK					x
sub_15	english	1	hand		x				
sub_15	english	2	dog		x				
sub_15	english	3	tree		x				
sub_15	english	4	bed		x				
sub_15	english	5	door		x				
sub_15	english	6	sun		x				
sub_15	english	7	book		x				
sub_15	english	8	butterfly		x				
sub_15	english	9	scissors		x				
sub_15	english	10	key		x				
sub_15	english	11	chair		x				
sub_15	english	12	moon		x				
sub_15	english	13	airplane		x				
sub_15	english	14	apple		x				
sub_15	english	15	fish		x				
sub_15	english	16	grapes		x				
sub_15	english	17	horse		x				
sub_15	english	18	drum		x				
sub_15	english	19	glove		x				
sub_15	english	20	lightbulb		x				
sub_15	english	21	cake		x				
sub_15	english	22	watch		x				
sub_15	english	23	bear		x				
sub_15	english	24	fork		x				
sub_15	english	25	hat		x				
sub_15	english	26	leaf		x				
sub_15	english	27	tie		x				
sub_15	english	28	candle		x				
sub_15	english	29	basket		x				
sub_15	english	30	clown		x				
sub_15	english	31	kite		x				
sub_15	english	32	rainbow		x				
sub_15	english	33	witch		x				
sub_15	english	34	seesaw		x				
sub_15	english	35	flashlight		x				
sub_15	english	36	cloud		x				
sub_15	english	37	iron		x				
sub_15	english	38	feather		x				
sub_15	english	39	peacock		x				
sub_15	english	40	bridge		x				
sub_15	english	41	bone		x				
sub_15	english	42	snail		x				
sub_15	english	43	zipper		x				
sub_15	english	44	lock		x				
sub_15	english	45	whale		x				
sub_15	english	46	nurse		x				
sub_15	english	47	cage		x				
sub_15	english	48	arrow		x				
sub_15	english	49	rake		x				
sub_15	english	50	saw		x				
sub_15	english	51	nest		x				
sub_15	english	52	plug		x				
sub_15	english	53	wig		x				
sub_15	english	54	screw		x				
sub_15	english	55	king		x				
sub_15	english	56	scarf		x				
sub_15	english	57	well		x				
sub_15	english	58	dustpan	duster, dusterpan				x	
sub_15	english	59	parachute		x				
sub_15	english	60	blind		x				
sub_15	english	61	hinge		x				
sub_15	english	62	funnel	kunnel				x	
sub_15	english	63	gauge, barometer, manometer	compressure, DK					x
sub_15	english	64	porthole	portwindow, windowhole				x	
sub_15	english	65	anvil	DK					x
sub_15	english	66	mortar	mixer, molcajete, DK					x
sub_15	english	67	pestle	DK					x
sub_15	english	68	axle		x				
sub_15	spanish	1	mano		x				
sub_15	spanish	2	perro		x				
sub_15	spanish	3	árbol		x				
sub_15	spanish	4	cama		x				
sub_15	spanish	5	puerta		x				
sub_15	spanish	6	sol		x				
sub_15	spanish	7	libro		x				
sub_15	spanish	8	mariposa		x				
sub_15	spanish	9	tijeras		x				
sub_15	spanish	10	llave		x				
sub_15	spanish	11	silla		x				
sub_15	spanish	12	luna		x				
sub_15	spanish	13	avión		x				
sub_15	spanish	14	manzana		x				
sub_15	spanish	15	pescado, pez	pescado	x				
sub_15	spanish	16	uvas		x				
sub_15	spanish	17	caballo		x				
sub_15	spanish	18	tambor		x				
sub_15	spanish	19	guante		x				
sub_15	spanish	20	foco, bombilla	foco	x				
sub_15	spanish	21	pastel, tarta	pastel	x				
sub_15	spanish	22	reloj		x				
sub_15	spanish	23	oso		x				
sub_15	spanish	24	tenedor		x				
sub_15	spanish	25	sombrero		x				
sub_15	spanish	26	hoja		x				
sub_15	spanish	27	corbata		x				
sub_15	spanish	28	vela		x				
sub_15	spanish	29	canasta, cesta	canasta	x				
sub_15	spanish	30	payaso		x				
sub_15	spanish	31	papalote, cometa, barrilete	papalote	x				
sub_15	spanish	32	arco iris		x				
sub_15	spanish	33	bruja		x				
sub_15	spanish	34	subibaja, balancín, columpio	tiroteo 				x	
sub_15	spanish	35	linterna, lámpara portátil	lampara [also correct]					x
sub_15	spanish	36	nube		x				
sub_15	spanish	37	plancha		x				
sub_15	spanish	38	pluma		x				
sub_15	spanish	39	pavo real	guajolote [also correct]	x				
sub_15	spanish	40	puente		x				
sub_15	spanish	41	hueso		x				
sub_15	spanish	42	caracol		x				
sub_15	spanish	43	zíper, cierre, cremallera	cierre	x				
sub_15	spanish	44	candado		x				
sub_15	spanish	45	ballena		x				
sub_15	spanish	46	enfermera		x				
sub_15	spanish	47	jaula		x				
sub_15	spanish	48	flecha	DK					x
sub_15	spanish	49	rastrillo	recoje ojas, raja, DK					x
sub_15	spanish	50	serrucho, sierra	sierrajiar, DK					x
sub_15	spanish	51	nido		x				
sub_15	spanish	52	enchufe		x				
sub_15	spanish	53	peluca		x				
sub_15	spanish	54	tornillo		x				
sub_15	spanish	55	rey		x				
sub_15	spanish	56	bufanda		x				
sub_15	spanish	57	pozo		x				
sub_15	spanish	58	recogedor		x				
sub_15	spanish	59	paracaídas		x				
sub_15	spanish	60	persiana	persianas	x				
sub_15	spanish	61	bisagra	DK					x
sub_15	spanish	62	embudo	emulficador, DK					x
sub_15	spanish	63	medidor, barómetro, calibrador, manOmetro	medidor		x		x	
sub_15	spanish	64	portilla	portal, portiza, porta venta, porta, DK					x
sub_15	spanish	65	yunque	llanadora, DK			x		x
sub_15	spanish	66	 molcajete, mortero	molcajete				x	
sub_15	spanish	67	mano de mortero	machacadora, malzador, DK					x
sub_15	spanish	68	eje	excel, DK					x
sub_16	english	1	hand		x				
sub_16	english	2	dog		x				
sub_16	english	3	tree		x				
sub_16	english	4	bed		x				
sub_16	english	5	door		x				
sub_16	english	6	sun		x				
sub_16	english	7	book		x				
sub_16	english	8	butterfly		x				
sub_16	english	9	scissors		x				
sub_16	english	10	key		x				
sub_16	english	11	chair		x				
sub_16	english	12	moon		x				
sub_16	english	13	airplane		x				
sub_16	english	14	apple		x				
sub_16	english	15	fish		x				
sub_16	english	16	grapes		x				
sub_16	english	17	horse		x				
sub_16	english	18	drum		x				
sub_16	english	19	glove		x				
sub_16	english	20	lightbulb		x				
sub_16	english	21	cake		x				
sub_16	english	22	watch		x				
sub_16	english	23	bear		x				
sub_16	english	24	fork		x				
sub_16	english	25	hat		x				
sub_16	english	26	leaf		x				
sub_16	english	27	tie		x				
sub_16	english	28	candle		x				
sub_16	english	29	basket		x				
sub_16	english	30	clown		x				
sub_16	english	31	kite		x				
sub_16	english	32	rainbow		x				
sub_16	english	33	witch		x				
sub_16	english	34	seesaw		x				
sub_16	english	35	flashlight		x				
sub_16	english	36	cloud		x				
sub_16	english	37	iron		x				
sub_16	english	38	feather		x				
sub_16	english	39	peacock		x				
sub_16	english	40	bridge		x				
sub_16	english	41	bone		x				
sub_16	english	42	snail		x				
sub_16	english	43	zipper		x				
sub_16	english	44	lock		x				
sub_16	english	45	whale		x				
sub_16	english	46	nurse		x				
sub_16	english	47	cage		x				
sub_16	english	48	arrow		x				
sub_16	english	49	rake		x				
sub_16	english	50	saw		x				
sub_16	english	51	nest		x				
sub_16	english	52	plug		x				
sub_16	english	53	wig		x				
sub_16	english	54	screw	nail	x				
sub_16	english	55	king		x				
sub_16	english	56	scarf		x				
sub_16	english	57	well		x				
sub_16	english	58	dustpan		x				
sub_16	english	59	parachute		x				
sub_16	english	60	blind		x				
sub_16	english	61	hinge	doorhinge	x				
sub_16	english	62	funnel		x				
sub_16	english	63	gauge, barometer, manometer	barometer		x		x	
sub_16	english	64	porthole	DK			x		x
sub_16	english	65	anvil	DK			x		x
sub_16	english	66	mortar	DK					x
sub_16	english	67	pestle	DK					x
sub_16	english	68	axle	bar	x				
sub_16	spanish	1	mano		x				
sub_16	spanish	2	perro		x				
sub_16	spanish	3	árbol		x				
sub_16	spanish	4	cama		x				
sub_16	spanish	5	puerta		x				
sub_16	spanish	6	sol		x				
sub_16	spanish	7	libro		x				
sub_16	spanish	8	mariposa		x				
sub_16	spanish	9	tijeras		x				
sub_16	spanish	10	llave		x				
sub_16	spanish	11	silla		x				
sub_16	spanish	12	luna		x				
sub_16	spanish	13	avión		x				
sub_16	spanish	14	manzana		x				
sub_16	spanish	15	pescado, pez	pescado	x				
sub_16	spanish	16	uvas		x				
sub_16	spanish	17	caballo		x				
sub_16	spanish	18	tambor		x				
sub_16	spanish	19	guante		x				
sub_16	spanish	20	foco, bombilla	foco	x				
sub_16	spanish	21	pastel, tarta	pastel	x				
sub_16	spanish	22	reloj		x				
sub_16	spanish	23	oso		x				
sub_16	spanish	24	tenedor		x				
sub_16	spanish	25	sombrero	cachucha, gorra (o)				x	
sub_16	spanish	26	hoja					x	
sub_16	spanish	27	corbata	DK					x
sub_16	spanish	28	vela		x				
sub_16	spanish	29	canasta, cesta	canasta	x				
sub_16	spanish	30	payaso		x				
sub_16	spanish	31	papalote, cometa, barrilete	papalote				x	
sub_16	spanish	32	arco iris		x				
sub_16	spanish	33	bruja		x				
sub_16	spanish	34	subibaja, balancín, columpio	subibaja				x	
sub_16	spanish	35	linterna, lámpara portátil	lampara [also correct]					x
sub_16	spanish	36	nube		x				
sub_16	spanish	37	plancha		x				
sub_16	spanish	38	pluma		x				
sub_16	spanish	39	pavo real	avestruz, DK					x
sub_16	spanish	40	puente		x				
sub_16	spanish	41	hueso		x				
sub_16	spanish	42	caracol		x				
sub_16	spanish	43	zíper, cierre, cremallera	ziper	x				
sub_16	spanish	44	candado		x				
sub_16	spanish	45	ballena		x				
sub_16	spanish	46	enfermera		x				
sub_16	spanish	47	jaula		x				
sub_16	spanish	48	flecha		x				
sub_16	spanish	49	rastrillo	DK					x
sub_16	spanish	50	serrucho, sierra	DK					x
sub_16	spanish	51	nido		x				
sub_16	spanish	52	enchufe					x	
sub_16	spanish	53	peluca		x				
sub_16	spanish	54	tornillo		x				
sub_16	spanish	55	rey		x				
sub_16	spanish	56	bufanda		x				
sub_16	spanish	57	pozo		x				
sub_16	spanish	58	recogedor		x				
sub_16	spanish	59	paracaídas	para, DK					x
sub_16	spanish	60	persiana	DK					x
sub_16	spanish	61	bisagra	DK					x
sub_16	spanish	62	embudo	DK					x
sub_16	spanish	63	medidor, barómetro, calibrador, manOmetro	barometro				x	
sub_16	spanish	64	portilla	ventanilla					x
sub_16	spanish	65	yunque	yeso, DK					x
sub_16	spanish	66	 molcajete, mortero	molcajete	x				
sub_16	spanish	67	mano de mortero	DK					x
sub_16	spanish	68	eje	DK					x
sub_17	english	1	hand		x				
sub_17	english	2	dog		x				
sub_17	english	3	tree		x				
sub_17	english	4	bed		x				
sub_17	english	5	door		x				
sub_17	english	6	sun		x				
sub_17	english	7	book		x				
sub_17	english	8	butterfly		x				
sub_17	english	9	scissors		x				
sub_17	english	10	key		x				
sub_17	english	11	chair		x				
sub_17	english	12	moon		x				
sub_17	english	13	airplane		x				
sub_17	english	14	apple		x				
sub_17	english	15	fish		x				
sub_17	english	16	grapes		x				
sub_17	english	17	horse		x				
sub_17	english	18	drum		x				
sub_17	english	19	glove		x				
sub_17	english	20	lightbulb		x				
sub_17	english	21	cake		x				
sub_17	english	22	watch		x				
sub_17	english	23	bear		x				
sub_17	english	24	fork		x				
sub_17	english	25	hat		x				
sub_17	english	26	leaf		x				
sub_17	english	27	tie		x				
sub_17	english	28	candle		x				
sub_17	english	29	basket		x				
sub_17	english	30	clown		x				
sub_17	english	31	kite		x				
sub_17	english	32	rainbow		x				
sub_17	english	33	witch		x				
sub_17	english	34	seesaw	see				x	
sub_17	english	35	flashlight		x				
sub_17	english	36	cloud	bush		x			
sub_17	english	37	iron						dk
sub_17	english	38	feather		x				
sub_17	english	39	peacock		x				
sub_17	english	40	bridge		x				
sub_17	english	41	bone		x				
sub_17	english	42	snail		x				
sub_17	english	43	zipper		x				
sub_17	english	44	lock		x				
sub_17	english	45	whale		x				
sub_17	english	46	nurse		x				
sub_17	english	47	cage		x				
sub_17	english	48	arrow		x				
sub_17	english	49	rake				dk		dk
sub_17	english	50	saw						dk
sub_17	english	51	nest	birdnest	x				
sub_17	english	52	plug		a				
sub_17	english	53	wig		x				
sub_17	english	54	screw		x				
sub_17	english	55	king		x				
sub_17	english	56	scarf		x				
sub_17	english	57	well		x				
sub_17	english	58	dustpan		x				
sub_17	english	59	parachute		x				
sub_17	english	60	blind		x				
sub_17	english	61	hinge			x			
sub_17	english	62	funnel		x				
sub_17	english	63	gauge, barometer, manometer				dk		dk
sub_17	english	64	porthole						dk
sub_17	english	65	anvil	anchor			dk		dk
sub_17	english	66	mortar						dk
sub_17	english	67	pestle						dk
sub_17	english	68	axle						dk
sub_17	spanish	1	mano		x				
sub_17	spanish	2	perro		x				
sub_17	spanish	3	árbol		x				
sub_17	spanish	4	cama		x				
sub_17	spanish	5	puerta		x				
sub_17	spanish	6	sol		x				
sub_17	spanish	7	libro		x				
sub_17	spanish	8	mariposa		x				
sub_17	spanish	9	tijeras		x				
sub_17	spanish	10	llave		x				
sub_17	spanish	11	silla		x				
sub_17	spanish	12	luna		x				
sub_17	spanish	13	avión		x				
sub_17	spanish	14	manzana		x				
sub_17	spanish	15	pescado, pez		x				
sub_17	spanish	16	uvas		x				
sub_17	spanish	17	caballo		x				
sub_17	spanish	18	tambor		x				
sub_17	spanish	19	guante					x	
sub_17	spanish	20	foco, bombilla	luz	x				
sub_17	spanish	21	pastel, tarta		x				
sub_17	spanish	22	reloj		x				
sub_17	spanish	23	oso		x				
sub_17	spanish	24	tenedor	cuchara	a				
sub_17	spanish	25	sombrero	gorro				a	
sub_17	spanish	26	hoja		x				
sub_17	spanish	27	corbata		x				
sub_17	spanish	28	vela						dk
sub_17	spanish	29	canasta, cesta					x	
sub_17	spanish	30	payaso		x				
sub_17	spanish	31	papalote, cometa, barrilete						dk
sub_17	spanish	32	arco iris						dk
sub_17	spanish	33	bruja		x				
sub_17	spanish	34	subibaja, balancín, columpio						dk
sub_17	spanish	35	linterna, lámpara portátil		x				
sub_17	spanish	36	nube		x				
sub_17	spanish	37	plancha		x				
sub_17	spanish	38	pluma					x	
sub_17	spanish	39	pavo real						dk
sub_17	spanish	40	puente						dk
sub_17	spanish	41	hueso		x				
sub_17	spanish	42	caracol						dk
sub_17	spanish	43	zíper, cierre, cremallera		x				
sub_17	spanish	44	candado						dk
sub_17	spanish	45	ballena		x				
sub_17	spanish	46	enfermera		x				
sub_17	spanish	47	jaula		x				
sub_17	spanish	48	flecha						dk
sub_17	spanish	49	rastrillo						dk
sub_17	spanish	50	serrucho, sierra						dk
sub_17	spanish	51	nido						dk
sub_17	spanish	52	enchufe	cuerda				a	
sub_17	spanish	53	peluca					x	
sub_17	spanish	54	tornillo		x				
sub_17	spanish	55	rey		x				
sub_17	spanish	56	bufanda		x				
sub_17	spanish	57	pozo					x	
sub_17	spanish	58	recogedor		x				
